name,date,o,h,l,c,Date,open,high,low,Close
,,,,,,2019-02-27 23:59:59,3798.21938,3822.34224,3658.969983,3799.1
,,,,,,2019-02-28 23:59:59,3799.1,3883.201201,3759.939917,3792.215772
,,,,,,2019-03-01 23:59:59,3792.203826,3842.739872,3792.13909,3806.125667
,,,,,,2019-03-02 23:59:59,3806.179871,3817.348724,3763.475069,3809.945752
,,,,,,2019-03-03 23:59:59,3809.945653,3818.469855,3764.269128,3786.354916
,,,,,,2019-03-04 23:59:59,3786.353456,3804.37,3672.7,3700.476054
,,,,,,2019-03-05 23:59:59,3700.47622,3868.808229,3693.209278,3845.286998
,,,,,,2019-03-06 23:59:59,3845.287214,3890.7,3811.903374,3851.53
,,,,,,2019-03-07 23:59:59,3851.53,3889.65408,3830.618254,3855.889006
,,,,,,2019-03-08 23:59:59,3855.891449,3908.382384,3775.541507,3842.328261
,,,,,,2019-03-09 23:59:59,3842.328212,3945.75407,3836.104345,3917.859274
,,,,,,2019-03-10 23:59:59,3917.774254,3917.774872,3869.610131,3900.548879
,,,,,,2019-03-11 23:59:59,3900.549339,3911.185135,3819.887,3849.372584
,,,,,,2019-03-12 23:59:59,3849.370792,3875.047821,3800.346512,3859.936147
,,,,,,2019-03-13 23:59:59,3859.936371,3871.474829,3829.5,3851.424362
,,,,,,2019-03-14 23:59:59,3851.424235,3899.0,3788.028339,3854.788011
,,,,,,2019-03-15 23:59:59,3854.788314,3907.141354,3848.7,3901.862799
,,,,,,2019-03-16 23:59:59,3901.860711,4035.42,3900.91576,3989.844878
,,,,,,2019-03-17 23:59:59,3989.844816,3991.038795,3937.538132,3965.895149
,,,,,,2019-03-18 23:59:59,3965.895306,4014.2,3937.69,3969.920763
,,,,,,2019-03-19 23:59:59,3969.920833,4008.364955,3951.865796,3999.878579
,,,,,,2019-03-20 23:59:59,3999.878909,4043.238302,3965.44,4033.034766
,,,,,,2019-03-21 23:59:59,4033.033963,4055.0,3920.497625,3974.110358
,,,,,,2019-03-22 23:59:59,3974.110555,3998.499493,3961.37219,3983.471436
,,,,,,2019-03-23 23:59:59,3983.471802,3997.634332,3960.41156,3982.847899
,,,,,,2019-03-24 23:59:59,3982.913111,3982.913111,3945.767779,3969.787377
,,,,,,2019-03-25 23:59:59,3969.785762,3976.560629,3860.0,3908.080258
,,,,,,2019-03-26 23:59:59,3908.065485,3920.78231,3882.331979,3920.71329
,,,,,,2019-03-27 23:59:59,3920.715014,4034.721954,3914.219007,4026.393909
,,,,,,2019-03-28 23:59:59,4026.393041,4026.393041,3994.957785,4012.428128
,,,,,,2019-03-29 23:59:59,4012.429729,4100.25527,4007.956954,4089.944098
,,,,,,2019-03-30 23:59:59,4089.969057,4129.272449,4043.701972,4094.014305
,,,,,,2019-03-31 23:59:59,4094.01472,4101.085779,4077.080722,4094.948496
,,,,,,2019-04-01 23:59:59,4094.948045,4147.869822,4055.004914,4137.462403
,,,,,,2019-04-02 23:59:59,4137.47587,5073.004823,4133.570888,4902.08657
,,,,,,2019-04-03 23:59:59,4902.054911,5342.288831,4813.692519,4973.955602
,,,,,,2019-04-04 23:59:59,4973.955519,5070.585932,4784.380408,4904.067009
,,,,,,2019-04-05 23:59:59,4904.060734,5062.577,4887.858489,5037.73002
,,,,,,2019-04-06 23:59:59,5037.814088,5236.416112,4917.900397,5039.662341
,,,,,,2019-04-07 23:59:59,5039.653619,5260.110059,5030.738168,5193.474186
,,,,,,2019-04-08 23:59:59,5193.471216,5345.831893,5136.286855,5289.002225
,,,,,,2019-04-09 23:59:59,5289.000631,5289.067836,5150.144,5193.5
,,,,,,2019-04-10 23:59:59,5193.417709,5459.098034,5168.179405,5319.910334
,,,,,,2019-04-11 23:59:59,5319.892979,5341.383436,4974.237708,5041.773828
,,,,,,2019-04-12 23:59:59,5041.687581,5114.538223,4917.376554,5078.675255
,,,,,,2019-04-13 23:59:59,5078.6756,5119.225733,5040.862739,5067.616184
,,,,,,2019-04-14 23:59:59,5067.616045,5183.831,5017.576393,5161.028846
,,,,,,2019-04-15 23:59:59,5161.128838,5187.251547,4953.581623,5035.509901
,,,,,,2019-04-16 23:59:59,5035.527356,5226.999076,5020.61779,5205.065673
,,,,,,2019-04-17 23:59:59,5205.020707,5268.797535,5176.25,5227.756643
,,,,,,2019-04-18 23:59:59,5227.756481,5313.384526,5224.044268,5281.483653
,,,,,,2019-04-19 23:59:59,5281.483553,5352.372324,5202.778867,5288.910563
,,,,,,2019-04-20 23:59:59,5288.913042,5355.725297,5261.301564,5320.665655
,,,,,,2019-04-21 23:59:59,5320.665707,5342.882512,5218.0,5298.232137
,,,,,,2019-04-22 23:59:59,5298.191869,5437.5,5254.018088,5386.724806
,,,,,,2019-04-23 23:59:59,5386.746119,5639.876157,5365.849189,5533.182169
,,,,,,2019-04-24 23:59:59,5533.182011,5618.59524,5377.130411,5443.14
,,,,,,2019-04-25 23:59:59,5441.539938,5509.222191,4987.37678,5134.808307
,,,,,,2019-04-26 23:59:59,5134.646871,5282.601804,5047.562573,5153.65957
,,,,,,2019-04-27 23:59:59,5153.659632,5213.895757,5118.5,5168.566405
,,,,,,2019-04-28 23:59:59,5168.562833,5212.181273,5105.0,5156.400477
,,,,,,2019-04-29 23:59:59,5156.401876,5187.807322,5077.5,5147.75
,,,,,,2019-04-30 23:59:59,5147.75,5284.757264,5131.21443,5268.802191
,,,,,,2019-05-01 23:59:59,5268.947013,5354.654713,5266.893252,5324.154952
,,,,,,2019-05-02 23:59:59,5324.150758,5418.202092,5309.773822,5389.474386
,,,,,,2019-05-03 23:59:59,5389.473738,5791.990493,5371.732644,5657.335597
,,,,,,2019-05-04 23:59:59,5657.335666,5834.283656,5524.0,5771.157711
,,,,,,2019-05-05 23:59:59,5771.157301,5779.1,5632.989548,5715.998559
,,,,,,2019-05-06 23:59:59,5716.030736,5751.607862,5570.477885,5684.9841
,,,,,,2019-05-07 23:59:59,5684.986971,5961.940265,5684.986971,5746.113005
,,,,,,2019-05-08 23:59:59,5746.153451,5982.722943,5667.682248,5940.993917
,,,,,,2019-05-09 23:59:59,5940.936566,6169.609686,5936.861715,6148.723385
,,,,,,2019-05-10 23:59:59,6149.068904,6425.508434,6109.129248,6343.039231
,,,,,,2019-05-11 23:59:59,6342.913694,7445.370857,6342.418283,7225.365309
,,,,,,2019-05-12 23:59:59,7225.171335,7578.586517,6773.426919,6979.948663
,,,,,,2019-05-13 23:59:59,6979.948971,8158.200819,6872.0,7815.10872
,,,,,,2019-05-14 23:59:59,7815.140383,8329.495851,7628.106232,7991.811739
,,,,,,2019-05-15 23:59:59,7991.811687,8295.310677,7848.115778,8204.663109
,,,,,,2019-05-16 23:59:59,8204.640089,8376.139178,7668.72,7881.833365
,,,,,,2019-05-17 23:59:59,7881.8328,7936.186265,6652.737328,7360.082599
,,,,,,2019-05-18 23:59:59,7359.887581,7485.465663,7212.858089,7268.582291
,,,,,,2019-05-19 23:59:59,7268.580418,8298.397088,7258.452515,8196.257237
,,,,,,2019-05-20 23:59:59,8196.207355,8197.125098,7585.034873,8002.904127
,,,,,,2019-05-21 23:59:59,8002.905083,8110.007686,7814.329456,7952.816042
,,,,,,2019-05-22 23:59:59,7952.816891,8038.226099,7521.540462,7622.1
,,,,,,2019-05-23 23:59:59,7622.1,7978.248711,7475.514425,7878.43
,,,,,,2019-05-24 23:59:59,7878.9,8174.295796,7800.41955,8001.827745
,,,,,,2019-05-25 23:59:59,8001.827411,8148.977128,7950.3988,8068.772709
,,,,,,2019-05-26 23:59:59,8068.317267,8777.204951,7898.007053,8739.930926
,,,,,,2019-05-27 23:59:59,8739.925302,8939.563979,8660.962947,8775.525347
,,,,,,2019-05-28 23:59:59,8775.634223,8815.581289,8550.0,8718.05221
,,,,,,2019-05-29 23:59:59,8718.069017,8755.378239,8432.719249,8662.269249
,,,,,,2019-05-30 23:59:59,8662.272984,9084.500754,7998.514417,8273.454843
,,,,,,2019-05-31 23:59:59,8274.18388,8577.78642,8117.3,8554.933365
,,,,,,2019-06-01 23:59:59,8554.935015,8617.504907,8459.137279,8557.340632
,,,,,,2019-06-02 23:59:59,8557.346175,8829.553476,8551.094573,8737.841131
,,,,,,2019-06-03 23:59:59,8737.864635,8740.244726,8048.608255,8112.669243
,,,,,,2019-06-04 23:59:59,8112.55323,8112.55323,7447.509287,7671.14054
,,,,,,2019-06-05 23:59:59,7671.140443,7920.869005,7582.467335,7788.343583
,,,,,,2019-06-06 23:59:59,7788.341876,7868.383185,7459.423174,7801.88687
,,,,,,2019-06-07 23:59:59,7801.900938,8129.100402,7763.652015,8004.398769
,,,,,,2019-06-08 23:59:59,8004.400988,8056.4,7792.846695,7931.121797
,,,,,,2019-06-09 23:59:59,7931.123062,7960.075264,7516.747365,7642.9414
,,,,,,2019-06-10 23:59:59,7642.936916,8079.457023,7526.88323,8019.495045
,,,,,,2019-06-11 23:59:59,8019.494912,8050.646782,7717.0,7915.7
,,,,,,2019-06-12 23:59:59,7915.7,8269.8841,7827.094618,8174.519524
,,,,,,2019-06-13 23:59:59,8174.51358,8330.702636,8053.709,8235.841458
,,,,,,2019-06-14 23:59:59,8235.839505,8731.839705,8183.477032,8697.8694
,,,,,,2019-06-15 23:59:59,8697.865448,8904.75,8627.161579,8858.125069
,,,,,,2019-06-16 23:59:59,8858.22701,9384.927007,8805.877544,8982.143519
,,,,,,2019-06-17 23:59:59,8981.685688,9473.03,8977.646084,9331.687667
,,,,,,2019-06-18 23:59:59,9331.689523,9353.582409,8937.797902,9080.021622
,,,,,,2019-06-19 23:59:59,9080.021741,9317.175851,9042.704191,9280.784754
,,,,,,2019-06-20 23:59:59,9280.782352,9597.922656,9217.699908,9533.197807
,,,,,,2019-06-21 23:59:59,9533.198018,10229.764597,9532.84994,10228.570593
,,,,,,2019-06-22 23:59:59,10228.311282,11202.555497,10088.109058,10668.426427
,,,,,,2019-06-23 23:59:59,10667.858371,11253.94015,10492.837897,10826.154177
,,,,,,2019-06-24 23:59:59,10825.807288,11091.318982,10553.219188,11026.120635
,,,,,,2019-06-25 23:59:59,11026.425073,11788.407943,11010.784617,11757.631004
,,,,,,2019-06-26 23:59:59,11757.034421,13852.755586,11680.31394,12929.5036
,,,,,,2019-06-27 23:59:59,12929.765814,13344.404879,10305.677499,11139.389888
,,,,,,2019-06-28 23:59:59,11140.059594,12440.132219,10754.491337,12368.584506
,,,,,,2019-06-29 23:59:59,12368.584731,12378.054149,11340.19633,11870.721156
,,,,,,2019-06-30 23:59:59,11870.681422,12197.546359,10665.986859,10752.609946
,,,,,,2019-07-01 23:59:59,10753.919159,11193.324213,9967.927158,10570.777448
,,,,,,2019-07-02 23:59:59,10570.775027,10920.0,9660.92423,10830.826983
,,,,,,2019-07-03 23:59:59,10830.890413,12011.285143,10830.890413,11977.120953
,,,,,,2019-07-04 23:59:59,11977.119286,12058.304571,11059.66953,11150.0
,,,,,,2019-07-05 23:59:59,11150.0,11433.8,10781.477673,10987.352
,,,,,,2019-07-06 23:59:59,10987.352,11710.486186,10980.09,11231.35707
,,,,,,2019-07-07 23:59:59,11231.356602,11614.629937,11100.1,11479.254145
,,,,,,2019-07-08 23:59:59,11479.256077,12390.815419,11342.377052,12304.350076
,,,,,,2019-07-09 23:59:59,12302.63902,12817.594247,12138.872695,12574.753069
,,,,,,2019-07-10 23:59:59,12574.737236,13190.651213,11558.435,12097.508274
,,,,,,2019-07-11 23:59:59,12097.543101,12097.595363,10978.751531,11350.107963
,,,,,,2019-07-12 23:59:59,11349.927864,11935.830583,11098.553237,11804.692907
,,,,,,2019-07-13 23:59:59,11804.689538,11841.041552,10818.208355,11381.517722
,,,,,,2019-07-14 23:59:59,11381.550622,11456.105,10102.127538,10195.493687
,,,,,,2019-07-15 23:59:59,10195.34114,11073.607675,9874.085559,10856.6023
,,,,,,2019-07-16 23:59:59,10856.602311,11027.979444,9369.091824,9415.753085
,,,,,,2019-07-17 23:59:59,9415.753007,9981.030754,9089.002,9706.7832
,,,,,,2019-07-18 23:59:59,9706.782987,10785.088855,9298.871078,10644.852544
,,,,,,2019-07-19 23:59:59,10645.253243,10760.0,10122.69,10534.865257
,,,,,,2019-07-20 23:59:59,10534.866248,11108.921643,10385.846845,10759.309788
,,,,,,2019-07-21 23:59:59,10759.368883,10832.262129,10334.039,10588.584428
,,,,,,2019-07-22 23:59:59,10588.582651,10680.484,10074.865236,10323.210719
,,,,,,2019-07-23 23:59:59,10323.210736,10324.13,9818.257609,9842.867693
,,,,,,2019-07-24 23:59:59,9843.053315,9910.001,9514.97,9771.864
,,,,,,2019-07-25 23:59:59,9771.864,10181.695325,9743.93647,9875.726288
,,,,,,2019-07-26 23:59:59,9875.824324,9886.5,9667.784,9848.306808
,,,,,,2019-07-27 23:59:59,9848.305463,10212.424677,9305.44666,9471.352936
,,,,,,2019-07-28 23:59:59,9471.352936,9609.830021,9125.516051,9531.26966
,,,,,,2019-07-29 23:59:59,9531.287599,9707.379324,9380.3,9502.682113
,,,,,,2019-07-30 23:59:59,9502.684387,9758.229618,9384.324068,9588.658645
,,,,,,2019-07-31 23:59:59,9588.658464,10120.577,9576.212827,10090.154297
,,,,,,2019-08-01 23:59:59,10090.194554,10484.344325,9886.355061,10405.915744
,,,,,,2019-08-02 23:59:59,10406.068927,10664.82017,10339.343282,10532.666031
,,,,,,2019-08-03 23:59:59,10532.66446,10916.421523,10511.433064,10819.209975
,,,,,,2019-08-04 23:59:59,10819.211853,11076.2,10577.774504,10980.723063
,,,,,,2019-08-05 23:59:59,10980.722646,11947.817541,10980.071893,11796.75
,,,,,,2019-08-06 23:59:59,11796.75,12315.751926,11208.989384,11467.429867
,,,,,,2019-08-07 23:59:59,11467.428559,12139.267819,11393.424898,11963.906722
,,,,,,2019-08-08 23:59:59,11963.910286,12046.824395,11476.464703,11996.067638
,,,,,,2019-08-09 23:59:59,11996.067761,12029.386906,11661.385481,11859.471751
,,,,,,2019-08-10 23:59:59,11859.47194,11967.197404,11208.408635,11285.384263
,,,,,,2019-08-11 23:59:59,11285.384122,11575.01,11105.236577,11538.25
,,,,,,2019-08-12 23:59:59,11538.25,11545.881833,11235.0,11384.2
,,,,,,2019-08-13 23:59:59,11384.2,11433.29,10750.930636,10856.532539
,,,,,,2019-08-14 23:59:59,10856.532573,10858.764208,9904.269496,10018.303216
,,,,,,2019-08-15 23:59:59,10018.3033,10441.823857,9486.904242,10300.297588
,,,,,,2019-08-16 23:59:59,10300.551474,10537.433028,9749.417833,10358.089296
,,,,,,2019-08-17 23:59:59,10358.088771,10468.667399,9993.469314,10213.242467
,,,,,,2019-08-18 23:59:59,10213.242387,10505.183717,10073.85858,10320.162595
,,,,,,2019-08-19 23:59:59,10320.162359,10933.794669,10271.088877,10919.85
,,,,,,2019-08-20 23:59:59,10919.85,10951.312807,10569.8936,10752.214787
,,,,,,2019-08-21 23:59:59,10752.212784,10797.016613,9855.75,10127.528409
,,,,,,2019-08-22 23:59:59,10127.527756,10231.24,9763.364202,10113.616054
,,,,,,2019-08-23 23:59:59,10113.615179,10468.69,10048.12766,10408.505222
,,,,,,2019-08-24 23:59:59,10408.509935,10427.579074,9898.237203,10142.619808
,,,,,,2019-08-25 23:59:59,10142.620245,10349.484438,9910.405,10141.673802
,,,,,,2019-08-26 23:59:59,10141.586941,10649.662819,10140.763138,10361.608266
,,,,,,2019-08-27 23:59:59,10361.755841,10375.072744,10033.5646,10172.624449
,,,,,,2019-08-28 23:59:59,10172.67402,10274.751214,9542.693954,9718.249401
,,,,,,2019-08-29 23:59:59,9718.27343,9718.27343,9330.089344,9484.267811
,,,,,,2019-08-30 23:59:59,9484.268203,9691.75096,9358.99568,9578.87776
,,,,,,2019-08-31 23:59:59,9578.86504,9686.199179,9446.870022,9601.843677
,,,,,,2019-09-01 23:59:59,9601.843597,9830.320241,9545.647089,9767.628
,,,,,,2019-09-02 23:59:59,9767.628,10463.689311,9760.169936,10387.439096
,,,,,,2019-09-03 23:59:59,10387.436214,10776.109455,10294.43788,10625.558605
,,,,,,2019-09-04 23:59:59,10625.824085,10826.7,10391.356767,10583.694285
,,,,,,2019-09-05 23:59:59,10583.694242,10652.7888,10466.016493,10576.585461
,,,,,,2019-09-06 23:59:59,10576.584155,10936.455253,10209.25,10317.680287
,,,,,,2019-09-07 23:59:59,10317.679902,10565.359482,10310.020191,10487.781465
,,,,,,2019-09-08 23:59:59,10487.781467,10591.159746,10250.02,10406.847333
,,,,,,2019-09-09 23:59:59,10406.847706,10530.819071,10069.688921,10314.405756
,,,,,,2019-09-10 23:59:59,10314.405777,10383.039218,9927.912073,10099.57728
,,,,,,2019-09-11 23:59:59,10098.991926,10245.322093,9869.44067,10159.561182
,,,,,,2019-09-12 23:59:59,10159.515846,10460.03497,10042.874,10420.842631
,,,,,,2019-09-13 23:59:59,10420.841623,10451.518434,10167.838245,10362.146418
,,,,,,2019-09-14 23:59:59,10362.149865,10437.619174,10234.75,10361.189215
,,,,,,2019-09-15 23:59:59,10361.185497,10379.819245,10272.234421,10307.730012
,,,,,,2019-09-16 23:59:59,10307.728485,10374.20512,10080.0,10265.333287
,,,,,,2019-09-17 23:59:59,10265.333168,10273.080111,10137.292042,10187.572385
,,,,,,2019-09-18 23:59:59,10187.572441,10257.251027,10091.745369,10156.226871
,,,,,,2019-09-19 23:59:59,10156.2264,10362.2184,9607.20564,10275.72274
,,,,,,2019-09-20 23:59:59,10275.745988,10302.585766,10069.936942,10171.324322
,,,,,,2019-09-21 23:59:59,10171.325859,10171.335435,9924.093555,9977.813386
,,,,,,2019-09-22 23:59:59,9977.812211,10083.229921,9852.547726,10030.009399
,,,,,,2019-09-23 23:59:59,10030.011441,10043.601956,9617.484291,9685.724547
,,,,,,2019-09-24 23:59:59,9685.725747,9774.8,8087.914466,8533.920241
,,,,,,2019-09-25 23:59:59,8533.920666,8742.355544,8235.793967,8434.54325
,,,,,,2019-09-26 23:59:59,8434.674325,8459.769003,7737.575409,8058.424126
,,,,,,2019-09-27 23:59:59,8058.424213,8287.213886,7869.881764,8193.471131
,,,,,,2019-09-28 23:59:59,8193.469789,8335.523562,8030.342805,8218.941346
,,,,,,2019-09-29 23:59:59,8218.904539,8236.609692,7913.5,8054.403298
,,,,,,2019-09-30 23:59:59,8054.403392,8355.899994,7718.804,8303.758095
,,,,,,2019-10-01 23:59:59,8303.848699,8526.096265,8201.8,8322.83896
,,,,,,2019-10-02 23:59:59,8322.723858,8388.809501,8176.550629,8381.225192
,,,,,,2019-10-03 23:59:59,8381.225602,8412.159748,8086.586723,8238.230064
,,,,,,2019-10-04 23:59:59,8238.230064,8241.25,8016.25,8155.659455
,,,,,,2019-10-05 23:59:59,8155.657236,8196.313539,8026.006091,8147.448583
,,,,,,2019-10-06 23:59:59,8147.448927,8166.980101,7789.237223,7861.900128
,,,,,,2019-10-07 23:59:59,7861.900681,8307.013203,7772.512528,8209.445408
,,,,,,2019-10-08 23:59:59,8209.445409,8342.13,8114.383914,8187.882382
,,,,,,2019-10-09 23:59:59,8187.885192,8687.94,8121.045547,8590.434991
,,,,,,2019-10-10 23:59:59,8590.434316,8655.824039,8459.621597,8585.761518
,,,,,,2019-10-11 23:59:59,8585.7607,8810.54,8238.887568,8268.655706
,,,,,,2019-10-12 23:59:59,8268.65585,8409.42594,8262.933488,8308.049544
,,,,,,2019-10-13 23:59:59,8308.051077,8467.187268,8160.049248,8282.699983
,,,,,,2019-10-14 23:59:59,8282.342299,8399.998,8222.725873,8354.836133
,,,,,,2019-10-15 23:59:59,8354.838831,8410.2,8098.577095,8162.119321
,,,,,,2019-10-16 23:59:59,8162.119317,8172.833461,7917.309817,7999.400865
,,,,,,2019-10-17 23:59:59,7999.358606,8121.742679,7943.123897,8075.419314
,,,,,,2019-10-18 23:59:59,8075.41904,8115.80133,7824.911664,7954.804671
,,,,,,2019-10-19 23:59:59,7954.760333,8089.760782,7882.400452,7961.427785
,,,,,,2019-10-20 23:59:59,7961.428028,8303.0,7884.46,8231.86347
,,,,,,2019-10-21 23:59:59,8231.856316,8340.0,8160.127256,8220.0
,,,,,,2019-10-22 23:59:59,8220.0,8305.668251,8000.9,8025.096057
,,,,,,2019-10-23 23:59:59,8024.837124,8048.621002,7305.61781,7474.85
,,,,,,2019-10-24 23:59:59,7472.349893,7508.414143,7362.096364,7431.554336
,,,,,,2019-10-25 23:59:59,7431.555003,8767.430054,7403.35982,8668.187942
,,,,,,2019-10-26 23:59:59,8668.193204,10491.493917,8650.413072,9258.417078
,,,,,,2019-10-27 23:59:59,9258.476619,9804.051193,9110.0,9549.454863
,,,,,,2019-10-28 23:59:59,9549.453194,9926.263362,9198.0,9218.625751
,,,,,,2019-10-29 23:59:59,9218.958391,9555.23999,9086.548,9431.613866
,,,,,,2019-10-30 23:59:59,9431.612788,9432.055806,9000.1,9166.19765
,,,,,,2019-10-31 23:59:59,9165.694437,9425.25,8966.386812,9153.75255
,,,,,,2019-11-01 23:59:59,9154.348423,9293.139164,9063.053455,9252.298332
,,,,,,2019-11-02 23:59:59,9252.313985,9386.0,9208.708532,9305.687816
,,,,,,2019-11-03 23:59:59,9305.725381,9378.212904,9078.118809,9206.52
,,,,,,2019-11-04 23:59:59,9206.52,9576.660276,9131.836403,9415.514226
,,,,,,2019-11-05 23:59:59,9415.516494,9476.384958,9188.1,9315.434948
,,,,,,2019-11-06 23:59:59,9316.110068,9441.739749,9259.238074,9342.646522
,,,,,,2019-11-07 23:59:59,9342.654193,9370.747551,9090.356472,9203.975226
,,,,,,2019-11-08 23:59:59,9203.973196,9245.798059,8674.29885,8765.032321
,,,,,,2019-11-09 23:59:59,8765.024369,8871.939719,8727.676623,8808.81812
,,,,,,2019-11-10 23:59:59,8808.812674,9127.229988,8754.975113,9035.201721
,,,,,,2019-11-11 23:59:59,9035.20264,9062.190842,8604.357317,8719.061458
,,,,,,2019-11-12 23:59:59,8719.060915,8861.0,8564.195589,8808.5
,,,,,,2019-11-13 23:59:59,8808.5,8829.379865,8709.21,8760.63327
,,,,,,2019-11-14 23:59:59,8760.62586,8780.25,8565.761288,8633.820893
,,,,,,2019-11-15 23:59:59,8633.820871,8766.382694,8378.486775,8457.391696
,,,,,,2019-11-16 23:59:59,8457.391704,8523.547992,8433.68736,8482.306161
,,,,,,2019-11-17 23:59:59,8482.303101,8624.360909,8380.75,8503.196483
,,,,,,2019-11-18 23:59:59,8503.198234,8503.270751,8035.01844,8175.452526
,,,,,,2019-11-19 23:59:59,8175.45715,8195.7,7998.75632,8121.288679
,,,,,,2019-11-20 23:59:59,8121.290577,8217.596899,8031.75,8082.04168
,,,,,,2019-11-21 23:59:59,8082.031072,8111.029773,7409.37573,7616.35458
,,,,,,2019-11-22 23:59:59,7616.354586,7706.643277,6795.635411,7285.157042
,,,,,,2019-11-23 23:59:59,7285.15702,7349.619789,7106.756169,7323.710494
,,,,,,2019-11-24 23:59:59,7323.849078,7341.449317,6875.154813,6911.891503
,,,,,,2019-11-25 23:59:59,6911.421416,7370.29,6529.026724,7128.832327
,,,,,,2019-11-26 23:59:59,7128.612256,7334.969347,7029.497434,7162.320595
,,,,,,2019-11-27 23:59:59,7162.320443,7669.125,6856.615857,7524.61101
,,,,,,2019-11-28 23:59:59,7524.611042,7650.072946,7377.658967,7431.467493
,,,,,,2019-11-29 23:59:59,7431.468691,7859.1,7417.892321,7757.10944
,,,,,,2019-11-30 23:59:59,7757.238632,7801.990909,7461.146,7557.218187
,,,,,,2019-12-01 23:59:59,7557.183821,7557.183821,7246.585022,7406.03007
,,,,,,2019-12-02 23:59:59,7406.030091,7424.25,7165.5,7308.536303
,,,,,,2019-12-03 23:59:59,7308.399979,7405.432125,7244.803005,7297.911636
,,,,,,2019-12-04 23:59:59,7297.910335,7769.406354,7096.255009,7193.921351
,,,,,,2019-12-05 23:59:59,7193.921342,7479.181447,7163.987141,7393.96861
,,,,,,2019-12-06 23:59:59,7393.968155,7600.0,7314.747373,7546.394517
,,,,,,2019-12-07 23:59:59,7546.39513,7625.008812,7492.998283,7504.484296
,,,,,,2019-12-08 23:59:59,7504.38825,7574.174364,7396.170215,7521.978496
,,,,,,2019-12-09 23:59:59,7521.854359,7650.0,7287.7,7339.313974
,,,,,,2019-12-10 23:59:59,7339.313404,7389.422,7165.62139,7220.694258
,,,,,,2019-12-11 23:59:59,7220.695238,7265.106301,7134.716733,7200.56446
,,,,,,2019-12-12 23:59:59,7200.661673,7285.2,7086.126497,7189.081378
,,,,,,2019-12-13 23:59:59,7189.097695,7296.25,7184.944731,7250.46117
,,,,,,2019-12-14 23:59:59,7250.460869,7264.395676,7010.703341,7068.467473
,,,,,,2019-12-15 23:59:59,7068.467017,7186.4,7011.768008,7112.004995
,,,,,,2019-12-16 23:59:59,7112.000938,7134.890099,6830.930905,6878.790545
,,,,,,2019-12-17 23:59:59,6878.676651,6930.594688,6564.449865,6614.99036
,,,,,,2019-12-18 23:59:59,6615.147099,7440.238802,6436.194517,7284.791811
,,,,,,2019-12-19 23:59:59,7284.804253,7364.938106,7048.172078,7150.061923
,,,,,,2019-12-20 23:59:59,7150.059403,7212.932904,7080.455919,7189.75
,,,,,,2019-12-21 23:59:59,7189.75,7190.243931,7118.155944,7142.739177
,,,,,,2019-12-22 23:59:59,7142.738851,7518.51416,7125.504513,7512.450363
,,,,,,2019-12-23 23:59:59,7512.337731,7686.33807,7265.092863,7323.102237
,,,,,,2019-12-24 23:59:59,7323.102239,7417.210452,7160.981885,7253.663992
,,,,,,2019-12-25 23:59:59,7253.66406,7260.9,7119.685961,7192.1
,,,,,,2019-12-26 23:59:59,7192.1,7422.56,7150.422299,7194.732394
,,,,,,2019-12-27 23:59:59,7194.733552,7249.548295,7067.101538,7244.135023
,,,,,,2019-12-28 23:59:59,7244.135135,7344.553714,7235.693909,7301.227489
,,,,,,2019-12-29 23:59:59,7301.242384,7522.255693,7281.671029,7386.617271
,,,,,,2019-12-30 23:59:59,7386.570671,7386.570671,7202.817418,7218.704277
,,,,,,2019-12-31 23:59:59,7218.704311,7296.440052,7115.596891,7167.521408
,,,,,,2020-01-01 23:59:59,7167.47877,7230.82794,7149.154035,7175.496997
,,,,,,2020-01-02 23:59:59,7175.497512,7183.0,6914.766077,6945.446804
,,,,,,2020-01-03 23:59:59,6945.386198,7395.816237,6860.276835,7327.5
,,,,,,2020-01-04 23:59:59,7332.37,7391.212454,7263.34,7349.38318
,,,,,,2020-01-05 23:59:59,7349.340557,7488.150406,7315.883749,7352.827777
,,,,,,2020-01-06 23:59:59,7352.826389,7797.0,7345.121424,7761.758455
,,,,,,2020-01-07 23:59:59,7761.758601,8208.466138,7735.304396,8164.04696
,,,,,,2020-01-08 23:59:59,8164.044478,8460.746607,7875.605853,8042.761
,,,,,,2020-01-09 23:59:59,8042.761,8044.033091,7749.170843,7817.277549
,,,,,,2020-01-10 23:59:59,7817.278384,8191.27947,7680.404049,8191.27947
,,,,,,2020-01-11 23:59:59,8191.90194,8284.213773,8003.214632,8020.884602
,,,,,,2020-01-12 23:59:59,8020.868289,8183.424992,7966.828837,8177.0
,,,,,,2020-01-13 23:59:59,8177.3,8190.50563,8048.325019,8104.118982
,,,,,,2020-01-14 23:59:59,8104.126778,8887.844204,8104.126778,8835.75
,,,,,,2020-01-15 23:59:59,8833.849467,8895.462404,8559.311197,8813.009213
,,,,,,2020-01-16 23:59:59,8812.969581,8846.302597,8587.636449,8719.913077
,,,,,,2020-01-17 23:59:59,8719.912858,9005.545666,8665.279673,8898.584699
,,,,,,2020-01-18 23:59:59,8898.646006,8975.657483,8808.095897,8909.839856
,,,,,,2020-01-19 23:59:59,8909.855463,9181.385212,8490.692404,8701.63353
,,,,,,2020-01-20 23:59:59,8701.780804,8732.305007,8516.456754,8627.965302
