ds,y
2019-01-14 23:59:59,3664.604374
2019-01-15 23:59:59,3582.296172
2019-01-16 23:59:59,3604.3456
2019-01-17 23:59:59,3640.65
2019-01-18 23:59:59,3607.81
2019-01-19 23:59:59,3683.649002
2019-01-20 23:59:59,3532.15228
2019-01-21 23:59:59,3532.767448
2019-01-22 23:59:59,3576.919875
2019-01-23 23:59:59,3553.084945
2019-01-24 23:59:59,3568.852593
2019-01-25 23:59:59,3561.94893
2019-01-26 23:59:59,3556.267694
2019-01-27 23:59:59,3531.501974
2019-01-28 23:59:59,3430.210848
2019-01-29 23:59:59,3396.355942
2019-01-30 23:59:59,3436.690241
2019-01-31 23:59:59,3410.098739
2019-02-01 23:59:59,3436.820844
2019-02-02 23:59:59,3466.997671
2019-02-03 23:59:59,3415.034721
2019-02-04 23:59:59,3411.362683
2019-02-05 23:59:59,3428.562103
2019-02-06 23:59:59,3367.295834
2019-02-07 23:59:59,3359.0
2019-02-08 23:59:59,3621.776933
2019-02-09 23:59:59,3624.171725
2019-02-10 23:59:59,3648.264867
2019-02-11 23:59:59,3590.275262
2019-02-12 23:59:59,3588.09506
2019-02-13 23:59:59,3577.408928
2019-02-14 23:59:59,3561.257518
2019-02-15 23:59:59,3566.168197
2019-02-16 23:59:59,3581.133166
2019-02-17 23:59:59,3625.105607
2019-02-18 23:59:59,3868.306128
2019-02-19 23:59:59,3891.80336
2019-02-20 23:59:59,3941.50573
2019-02-21 23:59:59,3897.587953
2019-02-22 23:59:59,3942.68607
2019-02-23 23:59:59,4110.104473
2019-02-24 23:59:59,3733.574906
2019-02-25 23:59:59,3818.75
2019-02-26 23:59:59,3798.218188
2019-02-27 23:59:59,3799.1
2019-02-28 23:59:59,3792.215772
2019-03-01 23:59:59,3806.125667
2019-03-02 23:59:59,3809.945752
2019-03-03 23:59:59,3786.354916
2019-03-04 23:59:59,3700.476054
2019-03-05 23:59:59,3845.286998
2019-03-06 23:59:59,3851.53
2019-03-07 23:59:59,3855.889006
2019-03-08 23:59:59,3842.328261
2019-03-09 23:59:59,3917.859274
2019-03-10 23:59:59,3900.548879
2019-03-11 23:59:59,3849.372584
2019-03-12 23:59:59,3859.936147
2019-03-13 23:59:59,3851.424362
2019-03-14 23:59:59,3854.788011
2019-03-15 23:59:59,3901.862799
2019-03-16 23:59:59,3989.844878
2019-03-17 23:59:59,3965.895149
2019-03-18 23:59:59,3969.920763
2019-03-19 23:59:59,3999.878579
2019-03-20 23:59:59,4033.034766
2019-03-21 23:59:59,3974.110358
2019-03-22 23:59:59,3983.471436
2019-03-23 23:59:59,3982.847899
2019-03-24 23:59:59,3969.787377
2019-03-25 23:59:59,3908.080258
2019-03-26 23:59:59,3920.71329
2019-03-27 23:59:59,4026.393909
2019-03-28 23:59:59,4012.428128
2019-03-29 23:59:59,4089.944098
2019-03-30 23:59:59,4094.014305
2019-03-31 23:59:59,4094.948496
2019-04-01 23:59:59,4137.462403
2019-04-02 23:59:59,4902.08657
2019-04-03 23:59:59,4973.955602
2019-04-04 23:59:59,4904.067009
2019-04-05 23:59:59,5037.73002
2019-04-06 23:59:59,5039.662341
2019-04-07 23:59:59,5193.474186
2019-04-08 23:59:59,5289.002225
2019-04-09 23:59:59,5193.5
2019-04-10 23:59:59,5319.910334
2019-04-11 23:59:59,5041.773828
2019-04-12 23:59:59,5078.675255
2019-04-13 23:59:59,5067.616184
2019-04-14 23:59:59,5161.028846
2019-04-15 23:59:59,5035.509901
2019-04-16 23:59:59,5205.065673
2019-04-17 23:59:59,5227.756643
2019-04-18 23:59:59,5281.483653
2019-04-19 23:59:59,5288.910563
2019-04-20 23:59:59,5320.665655
2019-04-21 23:59:59,5298.232137
2019-04-22 23:59:59,5386.724806
2019-04-23 23:59:59,5533.182169
2019-04-24 23:59:59,5443.14
2019-04-25 23:59:59,5134.808307
2019-04-26 23:59:59,5153.65957
2019-04-27 23:59:59,5168.566405
2019-04-28 23:59:59,5156.400477
2019-04-29 23:59:59,5147.75
2019-04-30 23:59:59,5268.802191
2019-05-01 23:59:59,5324.154952
2019-05-02 23:59:59,5389.474386
2019-05-03 23:59:59,5657.335597
2019-05-04 23:59:59,5771.157711
2019-05-05 23:59:59,5715.998559
2019-05-06 23:59:59,5684.9841
2019-05-07 23:59:59,5746.113005
2019-05-08 23:59:59,5940.993917
2019-05-09 23:59:59,6148.723385
2019-05-10 23:59:59,6343.039231
2019-05-11 23:59:59,7225.365309
2019-05-12 23:59:59,6979.948663
2019-05-13 23:59:59,7815.10872
2019-05-14 23:59:59,7991.811739
2019-05-15 23:59:59,8204.663109
2019-05-16 23:59:59,7881.833365
2019-05-17 23:59:59,7360.082599
2019-05-18 23:59:59,7268.582291
2019-05-19 23:59:59,8196.257237
2019-05-20 23:59:59,8002.904127
2019-05-21 23:59:59,7952.816042
2019-05-22 23:59:59,7622.1
2019-05-23 23:59:59,7878.43
2019-05-24 23:59:59,8001.827745
2019-05-25 23:59:59,8068.772709
2019-05-26 23:59:59,8739.930926
2019-05-27 23:59:59,8775.525347
2019-05-28 23:59:59,8718.05221
2019-05-29 23:59:59,8662.269249
2019-05-30 23:59:59,8273.454843
2019-05-31 23:59:59,8554.933365
2019-06-01 23:59:59,8557.340632
2019-06-02 23:59:59,8737.841131
2019-06-03 23:59:59,8112.669243
2019-06-04 23:59:59,7671.14054
2019-06-05 23:59:59,7788.343583
2019-06-06 23:59:59,7801.88687
2019-06-07 23:59:59,8004.398769
2019-06-08 23:59:59,7931.121797
2019-06-09 23:59:59,7642.9414
2019-06-10 23:59:59,8019.495045
2019-06-11 23:59:59,7915.7
2019-06-12 23:59:59,8174.519524
2019-06-13 23:59:59,8235.841458
2019-06-14 23:59:59,8697.8694
2019-06-15 23:59:59,8858.125069
2019-06-16 23:59:59,8982.143519
2019-06-17 23:59:59,9331.687667
2019-06-18 23:59:59,9080.021622
2019-06-19 23:59:59,9280.784754
2019-06-20 23:59:59,9533.197807
2019-06-21 23:59:59,10228.570593
2019-06-22 23:59:59,10668.426427
2019-06-23 23:59:59,10826.154177
2019-06-24 23:59:59,11026.120635
2019-06-25 23:59:59,11757.631004
2019-06-26 23:59:59,12929.5036
2019-06-27 23:59:59,11139.389888
2019-06-28 23:59:59,12368.584506
2019-06-29 23:59:59,11870.721156
2019-06-30 23:59:59,10752.609946
2019-07-01 23:59:59,10570.777448
2019-07-02 23:59:59,10830.826983
2019-07-03 23:59:59,11977.120953
2019-07-04 23:59:59,11150.0
2019-07-05 23:59:59,10987.352
2019-07-06 23:59:59,11231.35707
2019-07-07 23:59:59,11479.254145
2019-07-08 23:59:59,12304.350076
2019-07-09 23:59:59,12574.753069
2019-07-10 23:59:59,12097.508274
2019-07-11 23:59:59,11350.107963
2019-07-12 23:59:59,11804.692907
2019-07-13 23:59:59,11381.517722
2019-07-14 23:59:59,10195.493687
2019-07-15 23:59:59,10856.6023
2019-07-16 23:59:59,9415.753085
2019-07-17 23:59:59,9706.7832
2019-07-18 23:59:59,10644.852544
2019-07-19 23:59:59,10534.865257
2019-07-20 23:59:59,10759.309788
2019-07-21 23:59:59,10588.584428
2019-07-22 23:59:59,10323.210719
2019-07-23 23:59:59,9842.867693
2019-07-24 23:59:59,9771.864
2019-07-25 23:59:59,9875.726288
2019-07-26 23:59:59,9848.306808
2019-07-27 23:59:59,9471.352936
2019-07-28 23:59:59,9531.26966
2019-07-29 23:59:59,9502.682113
2019-07-30 23:59:59,9588.658645
2019-07-31 23:59:59,10090.154297
2019-08-01 23:59:59,10405.915744
2019-08-02 23:59:59,10532.666031
2019-08-03 23:59:59,10819.209975
2019-08-04 23:59:59,10980.723063
2019-08-05 23:59:59,11796.75
2019-08-06 23:59:59,11467.429867
2019-08-07 23:59:59,11963.906722
2019-08-08 23:59:59,11996.067638
2019-08-09 23:59:59,11859.471751
2019-08-10 23:59:59,11285.384263
2019-08-11 23:59:59,11538.25
2019-08-12 23:59:59,11384.2
2019-08-13 23:59:59,10856.532539
2019-08-14 23:59:59,10018.303216
2019-08-15 23:59:59,10300.297588
2019-08-16 23:59:59,10358.089296
2019-08-17 23:59:59,10213.242467
2019-08-18 23:59:59,10320.162595
2019-08-19 23:59:59,10919.85
2019-08-20 23:59:59,10752.214787
2019-08-21 23:59:59,10127.528409
2019-08-22 23:59:59,10113.616054
2019-08-23 23:59:59,10408.505222
2019-08-24 23:59:59,10142.619808
2019-08-25 23:59:59,10141.673802
2019-08-26 23:59:59,10361.608266
2019-08-27 23:59:59,10172.624449
2019-08-28 23:59:59,9718.249401
2019-08-29 23:59:59,9484.267811
2019-08-30 23:59:59,9578.87776
2019-08-31 23:59:59,9601.843677
2019-09-01 23:59:59,9767.628
2019-09-02 23:59:59,10387.439096
2019-09-03 23:59:59,10625.558605
2019-09-04 23:59:59,10583.694285
2019-09-05 23:59:59,10576.585461
2019-09-06 23:59:59,10317.680287
2019-09-07 23:59:59,10487.781465
2019-09-08 23:59:59,10406.847333
2019-09-09 23:59:59,10314.405756
2019-09-10 23:59:59,10099.57728
2019-09-11 23:59:59,10159.561182
2019-09-12 23:59:59,10420.842631
2019-09-13 23:59:59,10362.146418
2019-09-14 23:59:59,10361.189215
2019-09-15 23:59:59,10307.730012
2019-09-16 23:59:59,10265.333287
2019-09-17 23:59:59,10187.572385
2019-09-18 23:59:59,10156.226871
2019-09-19 23:59:59,10275.72274
2019-09-20 23:59:59,10171.324322
2019-09-21 23:59:59,9977.813386
2019-09-22 23:59:59,10030.009399
2019-09-23 23:59:59,9685.724547
2019-09-24 23:59:59,8533.920241
2019-09-25 23:59:59,8434.54325
2019-09-26 23:59:59,8058.424126
2019-09-27 23:59:59,8193.471131
2019-09-28 23:59:59,8218.941346
2019-09-29 23:59:59,8054.403298
2019-09-30 23:59:59,8303.758095
2019-10-01 23:59:59,8322.83896
2019-10-02 23:59:59,8381.225192
2019-10-03 23:59:59,8238.230064
2019-10-04 23:59:59,8155.659455
2019-10-05 23:59:59,8147.448583
2019-10-06 23:59:59,7861.900128
2019-10-07 23:59:59,8209.445408
2019-10-08 23:59:59,8187.882382
2019-10-09 23:59:59,8590.434991
2019-10-10 23:59:59,8585.761518
2019-10-11 23:59:59,8268.655706
2019-10-12 23:59:59,8308.049544
2019-10-13 23:59:59,8282.699983
2019-10-14 23:59:59,8354.836133
2019-10-15 23:59:59,8162.119321
2019-10-16 23:59:59,7999.400865
2019-10-17 23:59:59,8075.419314
2019-10-18 23:59:59,7954.804671
2019-10-19 23:59:59,7961.427785
2019-10-20 23:59:59,8231.86347
2019-10-21 23:59:59,8220.0
2019-10-22 23:59:59,8025.096057
2019-10-23 23:59:59,7474.85
2019-10-24 23:59:59,7431.554336
2019-10-25 23:59:59,8668.187942
2019-10-26 23:59:59,9258.417078
2019-10-27 23:59:59,9549.454863
2019-10-28 23:59:59,9218.625751
2019-10-29 23:59:59,9431.613866
2019-10-30 23:59:59,9166.19765
2019-10-31 23:59:59,9153.75255
2019-11-01 23:59:59,9252.298332
2019-11-02 23:59:59,9305.687816
2019-11-03 23:59:59,9206.52
2019-11-04 23:59:59,9415.514226
2019-11-05 23:59:59,9315.434948
2019-11-06 23:59:59,9342.646522
2019-11-07 23:59:59,9203.975226
2019-11-08 23:59:59,8765.032321
2019-11-09 23:59:59,8808.81812
2019-11-10 23:59:59,9035.201721
2019-11-11 23:59:59,8719.061458
2019-11-12 23:59:59,8808.5
2019-11-13 23:59:59,8760.63327
2019-11-14 23:59:59,8633.820893
2019-11-15 23:59:59,8457.391696
2019-11-16 23:59:59,8482.306161
2019-11-17 23:59:59,8503.196483
2019-11-18 23:59:59,8175.452526
2019-11-19 23:59:59,8121.288679
2019-11-20 23:59:59,8082.04168
2019-11-21 23:59:59,7616.35458
2019-11-22 23:59:59,7285.157042
2019-11-23 23:59:59,7323.710494
2019-11-24 23:59:59,6911.891503
2019-11-25 23:59:59,7128.832327
2019-11-26 23:59:59,7162.320595
2019-11-27 23:59:59,7524.61101
2019-11-28 23:59:59,7431.467493
2019-11-29 23:59:59,7757.10944
2019-11-30 23:59:59,7557.218187
2019-12-01 23:59:59,7406.03007
2019-12-02 23:59:59,7308.536303
2019-12-03 23:59:59,7297.911636
2019-12-04 23:59:59,7193.921351
2019-12-05 23:59:59,7393.96861
2019-12-06 23:59:59,7546.394517
2019-12-07 23:59:59,7504.484296
2019-12-08 23:59:59,7521.978496
2019-12-09 23:59:59,7339.313974
2019-12-10 23:59:59,7220.694258
2019-12-11 23:59:59,7200.56446
2019-12-12 23:59:59,7189.081378
2019-12-13 23:59:59,7250.46117
2019-12-14 23:59:59,7068.467473
2019-12-15 23:59:59,7112.004995
2019-12-16 23:59:59,6878.790545
2019-12-17 23:59:59,6614.99036
2019-12-18 23:59:59,7284.791811
2019-12-19 23:59:59,7150.061923
2019-12-20 23:59:59,7189.75
2019-12-21 23:59:59,7142.739177
2019-12-22 23:59:59,7512.450363
2019-12-23 23:59:59,7323.102237
2019-12-24 23:59:59,7253.663992
2019-12-25 23:59:59,7192.1
2019-12-26 23:59:59,7194.732394
2019-12-27 23:59:59,7244.135023
2019-12-28 23:59:59,7301.227489
2019-12-29 23:59:59,7386.617271
2019-12-30 23:59:59,7218.704277
2019-12-31 23:59:59,7167.521408
2020-01-01 23:59:59,7175.496997
2020-01-02 23:59:59,6945.446804
2020-01-03 23:59:59,7327.5
2020-01-04 23:59:59,7349.38318
2020-01-05 23:59:59,7352.827777
2020-01-06 23:59:59,7761.758455
2020-01-07 23:59:59,8164.04696
2020-01-08 23:59:59,8042.761
2020-01-09 23:59:59,7817.277549
2020-01-10 23:59:59,8191.27947
2020-01-11 23:59:59,8020.884602
2020-01-12 23:59:59,8177.0
2020-01-13 23:59:59,8104.118982
2020-01-14 23:59:59,8835.75
2020-01-15 23:59:59,8813.009213
2020-01-16 23:59:59,8719.913077
2020-01-17 23:59:59,8898.584699
2020-01-18 23:59:59,8909.839856
2020-01-19 23:59:59,8701.63353
2020-01-20 23:59:59,8627.965302
2020-01-21 23:59:59,8724.5
2020-01-22 23:59:59,8658.433024
2020-01-23 23:59:59,8389.910675
2020-01-24 23:59:59,8427.980524
2020-01-25 23:59:59,8329.870923
2020-01-26 23:59:59,8590.794177
2020-01-27 23:59:59,8895.009923
2020-01-28 23:59:59,9389.032646
2020-01-29 23:59:59,9282.484305
2020-01-30 23:59:59,9504.015267
2020-01-31 23:59:59,9332.172634
2020-02-01 23:59:59,9379.339288
2020-02-02 23:59:59,9323.674357
2020-02-03 23:59:59,9285.082337
2020-02-04 23:59:59,9162.402845
2020-02-05 23:59:59,9613.82
2020-02-06 23:59:59,9758.98702
2020-02-07 23:59:59,9811.325616
2020-02-08 23:59:59,9905.769896
2020-02-09 23:59:59,10165.748683
2020-02-10 23:59:59,9854.882377
2020-02-11 23:59:59,10273.990216
2020-02-12 23:59:59,10353.10709
2020-02-13 23:59:59,10240.281345
2020-02-14 23:59:59,10370.400401
2020-02-15 23:59:59,9904.899943
2020-02-16 23:59:59,9928.943974
2020-02-17 23:59:59,9700.379368
2020-02-18 23:59:59,10184.926603
2020-02-19 23:59:59,9602.917052
2020-02-20 23:59:59,9609.777181
2020-02-21 23:59:59,9693.130859
2020-02-22 23:59:59,9669.317787
2020-02-23 23:59:59,9975.75
2020-02-24 23:59:59,9661.415557
2020-02-25 23:59:59,9305.530854
2020-02-26 23:59:59,8784.725339
2020-02-27 23:59:59,8810.0
2020-02-28 23:59:59,8708.89
2020-02-29 23:59:59,8527.474663
2020-03-01 23:59:59,8533.393425
2020-03-02 23:59:59,8913.720954
2020-03-03 23:59:59,8755.815029
2020-03-04 23:59:59,8758.025799
2020-03-05 23:59:59,9067.053657
2020-03-06 23:59:59,9154.738885
2020-03-07 23:59:59,8899.874251
2020-03-08 23:59:59,8035.786058
2020-03-09 23:59:59,7933.318643
2020-03-10 23:59:59,7887.398815
2020-03-11 23:59:59,7937.58778
2020-03-12 23:59:59,4861.322064
2020-03-13 23:59:59,5627.448568
2020-03-14 23:59:59,5165.982928
2020-03-15 23:59:59,5345.35
2020-03-16 23:59:59,5031.989173
2020-03-17 23:59:59,5337.0
2020-03-18 23:59:59,5411.016579
2020-03-19 23:59:59,6187.724951
2020-03-20 23:59:59,6208.812936
2020-03-21 23:59:59,6189.559006
2020-03-22 23:59:59,5824.344986
2020-03-23 23:59:59,6500.695009
2020-03-24 23:59:59,6767.184273
2020-03-25 23:59:59,6695.509919
2020-03-26 23:59:59,6762.16634
2020-03-27 23:59:59,6371.465603
2020-03-28 23:59:59,6255.524409
2020-03-29 23:59:59,5876.86
2020-03-30 23:59:59,6403.2
2020-03-31 23:59:59,6422.559289
2020-04-01 23:59:59,6660.167515
2020-04-02 23:59:59,6805.75
2020-04-03 23:59:59,6740.52706
2020-04-04 23:59:59,6875.623366
2020-04-05 23:59:59,6779.254268
2020-04-06 23:59:59,7345.516406
2020-04-07 23:59:59,7201.158682
2020-04-08 23:59:59,7367.354
2020-04-09 23:59:59,7294.1
2020-04-10 23:59:59,6873.399096
2020-04-11 23:59:59,6887.687746
2020-04-12 23:59:59,6905.482576
2020-04-13 23:59:59,6860.636511
2020-04-14 23:59:59,6874.5
2020-04-15 23:59:59,6623.634454
2020-04-16 23:59:59,7113.133074
2020-04-17 23:59:59,7035.420759
2020-04-18 23:59:59,7259.0
2020-04-19 23:59:59,7129.256549
2020-04-20 23:59:59,6841.926853
2020-04-21 23:59:59,6853.953299
2020-04-22 23:59:59,7136.0
2020-04-23 23:59:59,7484.58
2020-04-24 23:59:59,7507.604816
2020-04-25 23:59:59,7547.61
2020-04-26 23:59:59,7703.953785
2020-04-27 23:59:59,7790.964574
2020-04-28 23:59:59,7764.298622
2020-04-29 23:59:59,8786.877871
2020-04-30 23:59:59,8635.623307
2020-05-01 23:59:59,8826.1956
2020-05-02 23:59:59,8982.816489
2020-05-03 23:59:59,8905.564403
2020-05-04 23:59:59,8886.3
2020-05-05 23:59:59,9033.224783
2020-05-06 23:59:59,9156.000809
2020-05-07 23:59:59,10000.0
2020-05-08 23:59:59,9812.229698
2020-05-09 23:59:59,9542.272596
2020-05-10 23:59:59,8734.0
2020-05-11 23:59:59,8572.4
2020-05-12 23:59:59,8822.42
2020-05-13 23:59:59,9316.016406
2020-05-14 23:59:59,9791.834256
2020-05-15 23:59:59,9308.92965
2020-05-16 23:59:59,9384.816315
2020-05-17 23:59:59,9671.310352
2020-05-18 23:59:59,9723.959803
2020-05-19 23:59:59,9783.135337
2020-05-20 23:59:59,9512.694286
2020-05-21 23:59:59,9057.3
2020-05-22 23:59:59,9168.5
2020-05-23 23:59:59,9178.6
2020-05-24 23:59:59,8718.5
2020-05-25 23:59:59,8898.454371
2020-05-26 23:59:59,8844.055452
2020-05-27 23:59:59,9200.247907
2020-05-28 23:59:59,9577.9
2020-05-29 23:59:59,9425.0
2020-05-30 23:59:59,9699.862342
2020-05-31 23:59:59,9448.44
2020-06-01 23:59:59,10204.6
2020-06-02 23:59:59,9525.73
2020-06-03 23:59:59,9664.1
2020-06-04 23:59:59,9792.58834
2020-06-05 23:59:59,9619.99
2020-06-06 23:59:59,9670.623423
2020-06-07 23:59:59,9752.169349
2020-06-08 23:59:59,9782.899891
2020-06-09 23:59:59,9777.811865
2020-06-10 23:59:59,9892.567929
2020-06-11 23:59:59,9267.510124
2020-06-12 23:59:59,9460.119213
2020-06-13 23:59:59,9471.264459
2020-06-14 23:59:59,9330.4
2020-06-15 23:59:59,9427.487209
2020-06-16 23:59:59,9523.893977
2020-06-17 23:59:59,9454.874028
2020-06-18 23:59:59,9380.870252
2020-06-19 23:59:59,9299.0
2020-06-20 23:59:59,9356.73807
2020-06-21 23:59:59,9283.520842
2020-06-22 23:59:59,9691.680628
2020-06-23 23:59:59,9622.3
2020-06-24 23:59:59,9286.06
2020-06-25 23:59:59,9242.805252
2020-06-26 23:59:59,9155.315938
2020-06-27 23:59:59,9003.364662
2020-06-28 23:59:59,9118.01
2020-06-29 23:59:59,9184.180386
2020-06-30 23:59:59,9135.931565
2020-07-01 23:59:59,9235.438742
2020-07-02 23:59:59,9090.015161
2020-07-03 23:59:59,9065.500081
2020-07-04 23:59:59,9138.5
2020-07-05 23:59:59,9083.8
2020-07-06 23:59:59,9346.448521
2020-07-07 23:59:59,9253.988524
2020-07-08 23:59:59,9437.699097
2020-07-09 23:59:59,9237.455308
2020-07-10 23:59:59,9286.942248
2020-07-11 23:59:59,9235.143666
2020-07-12 23:59:59,9299.538653
2020-07-13 23:59:59,9236.91
2020-07-14 23:59:59,9255.128114
2020-07-15 23:59:59,9191.484156
2020-07-16 23:59:59,9130.44172
2020-07-17 23:59:59,9154.163861
2020-07-18 23:59:59,9174.642023
2020-07-19 23:59:59,9213.238584
2020-07-20 23:59:59,9162.423377
2020-07-21 23:59:59,9393.385193
2020-07-22 23:59:59,9537.23
2020-07-23 23:59:59,9614.892642
2020-07-24 23:59:59,9551.22437
2020-07-25 23:59:59,9710.2
2020-07-26 23:59:59,9940.53292
2020-07-27 23:59:59,11045.5
2020-07-28 23:59:59,10933.5
2020-07-29 23:59:59,11110.779249
2020-07-30 23:59:59,11112.39206
2020-07-31 23:59:59,11351.67
2020-08-01 23:59:59,11816.057687
2020-08-02 23:59:59,11065.305792
2020-08-03 23:59:59,11237.354858
2020-08-04 23:59:59,11194.363266
2020-08-05 23:59:59,11752.296549
2020-08-06 23:59:59,11773.533625
2020-08-07 23:59:59,11604.023443
2020-08-08 23:59:59,11772.251532
2020-08-09 23:59:59,11688.53133
2020-08-10 23:59:59,11895.310159
2020-08-11 23:59:59,11391.014647
2020-08-12 23:59:59,11569.186093
2020-08-13 23:59:59,11793.26
2020-08-14 23:59:59,11774.293194
2020-08-15 23:59:59,11861.664293
2020-08-16 23:59:59,11916.277583
2020-08-17 23:59:59,12298.38
2020-08-18 23:59:59,11956.548612
2020-08-19 23:59:59,11757.4
2020-08-20 23:59:59,11864.6
2020-08-21 23:59:59,11525.160934
2020-08-22 23:59:59,11674.5
2020-08-23 23:59:59,11650.854674
2020-08-24 23:59:59,11759.941293
2020-08-25 23:59:59,11328.768901
2020-08-26 23:59:59,11464.042672
2020-08-27 23:59:59,11327.9
2020-08-28 23:59:59,11531.95454
2020-08-29 23:59:59,11476.629603
2020-08-30 23:59:59,11714.23514
2020-08-31 23:59:59,11656.432744
2020-09-01 23:59:59,11923.96
2020-09-02 23:59:59,11396.857033
2020-09-03 23:59:59,10176.247978
2020-09-04 23:59:59,10464.0
2020-09-05 23:59:59,10161.158957
2020-09-06 23:59:59,10255.030965
2020-09-07 23:59:59,10373.5
2020-09-08 23:59:59,10123.3
2020-09-09 23:59:59,10227.244121
2020-09-10 23:59:59,10347.067816
2020-09-11 23:59:59,10394.814239
2020-09-12 23:59:59,10446.613916
2020-09-13 23:59:59,10329.405505
2020-09-14 23:59:59,10676.624682
2020-09-15 23:59:59,10784.162077
2020-09-16 23:59:59,10950.87909
2020-09-17 23:59:59,10942.731599
2020-09-18 23:59:59,10934.33551
2020-09-19 23:59:59,11080.588884
2020-09-20 23:59:59,10919.855458
2020-09-21 23:59:59,10415.37887
2020-09-22 23:59:59,10531.531053
2020-09-23 23:59:59,10231.548608
2020-09-24 23:59:59,10740.01
2020-09-25 23:59:59,10691.173933
2020-09-26 23:59:59,10731.960988
2020-09-27 23:59:59,10776.1
2020-09-28 23:59:59,10694.166355
2020-09-29 23:59:59,10840.319574
2020-09-30 23:59:59,10776.583205
2020-10-01 23:59:59,10618.035721
2020-10-02 23:59:59,10573.5
2020-10-03 23:59:59,10549.847509
2020-10-04 23:59:59,10674.834808
2020-10-05 23:59:59,10795.0
2020-10-06 23:59:59,10602.750593
2020-10-07 23:59:59,10670.5
2020-10-08 23:59:59,10929.284091
2020-10-09 23:59:59,11060.5
2020-10-10 23:59:59,11301.5
2020-10-11 23:59:59,11375.652494
2020-10-12 23:59:59,11535.98
2020-10-13 23:59:59,11426.687826
2020-10-14 23:59:59,11429.015304
2020-10-15 23:59:59,11504.324894
2020-10-16 23:59:59,11324.296966
2020-10-17 23:59:59,11365.516058
2020-10-18 23:59:59,11509.226701
2020-10-19 23:59:59,11757.689871
2020-10-20 23:59:59,11922.278772
2020-10-21 23:59:59,12813.0
2020-10-22 23:59:59,12991.159427
2020-10-23 23:59:59,12941.59
2020-10-24 23:59:59,13126.374084
2020-10-25 23:59:59,13039.553126
2020-10-26 23:59:59,13073.470598
2020-10-27 23:59:59,13649.6
2020-10-28 23:59:59,13286.837578
2020-10-29 23:59:59,13460.0
2020-10-30 23:59:59,13565.78586
2020-10-31 23:59:59,13808.609217
2020-11-01 23:59:59,13765.144079
2020-11-02 23:59:59,13573.0
2020-11-03 23:59:59,14025.929379
2020-11-04 23:59:59,14163.302878
2020-11-05 23:59:59,15605.181292
2020-11-06 23:59:59,15600.816512
2020-11-07 23:59:59,14835.876874
2020-11-08 23:59:59,15485.693924
2020-11-09 23:59:59,15334.136064
2020-11-10 23:59:59,15318.166201
2020-11-11 23:59:59,15708.855264
2020-11-12 23:59:59,16303.000561
2020-11-13 23:59:59,16341.460783
2020-11-14 23:59:59,16085.5
2020-11-15 23:59:59,15967.412811
2020-11-16 23:59:59,16716.245737
2020-11-17 23:59:59,17680.63
2020-11-18 23:59:59,17794.829593
2020-11-19 23:59:59,17823.010767
2020-11-20 23:59:59,18680.966329
2020-11-21 23:59:59,18708.7
2020-11-22 23:59:59,18441.232355
2020-11-23 23:59:59,18392.946453
2020-11-24 23:59:59,19167.204511
2020-11-25 23:59:59,18730.790821
2020-11-26 23:59:59,17164.495378
2020-11-27 23:59:59,17142.042577
2020-11-28 23:59:59,17736.484115
2020-11-29 23:59:59,18194.219582
2020-11-30 23:59:59,19705.472477
2020-12-01 23:59:59,18788.483299
2020-12-02 23:59:59,19226.595675
2020-12-03 23:59:59,19450.81282
2020-12-04 23:59:59,18663.984099
2020-12-05 23:59:59,19157.732135
2020-12-06 23:59:59,19379.229786
2020-12-07 23:59:59,19180.078916
2020-12-08 23:59:59,18320.986767
2020-12-09 23:59:59,18549.094214
2020-12-10 23:59:59,18245.5
2020-12-11 23:59:59,18029.2024
2020-12-12 23:59:59,18808.192565
2020-12-13 23:59:59,19162.561718
2020-12-14 23:59:59,19274.021524
2020-12-15 23:59:59,19440.540746
2020-12-16 23:59:59,21379.007416
2020-12-17 23:59:59,22837.68
2020-12-18 23:59:59,23144.0
2020-12-19 23:59:59,23864.021351
2020-12-20 23:59:59,23480.7
2020-12-21 23:59:59,22725.215959
2020-12-22 23:59:59,23829.497467
2020-12-23 23:59:59,23245.19675
2020-12-24 23:59:59,23721.661653
2020-12-25 23:59:59,24698.808565
2020-12-26 23:59:59,26456.487898
2020-12-27 23:59:59,26251.4
2020-12-28 23:59:59,27038.06
2020-12-29 23:59:59,27371.80486
2020-12-30 23:59:59,28890.121951
2020-12-31 23:59:59,28984.983403
2021-01-01 23:59:59,29405.123461
2021-01-02 23:59:59,32216.53
2021-01-03 23:59:59,33071.5
2021-01-04 23:59:59,32042.188855
2021-01-05 23:59:59,34043.030762
2021-01-06 23:59:59,36881.170952
2021-01-07 23:59:59,39506.26984
2021-01-08 23:59:59,40652.065835
2021-01-09 23:59:59,40256.346011
2021-01-10 23:59:59,38179.5
2021-01-11 23:59:59,35481.057702
2021-01-12 23:59:59,34044.894589
2021-01-13 23:59:59,37390.0
2021-01-14 23:59:59,39151.6
2021-01-15 23:59:59,36764.5
2021-01-16 23:59:59,36029.171468
2021-01-17 23:59:59,35816.4
2021-01-18 23:59:59,36616.95
2021-01-19 23:59:59,35926.5
2021-01-20 23:59:59,35507.803281
2021-01-21 23:59:59,30807.529536
2021-01-22 23:59:59,33014.831913
2021-01-23 23:59:59,32115.154164
2021-01-24 23:59:59,32285.63
